time,tday,FMISID,tmin,tmax,rrday,snow,TG_PT12H_min,area
2019-11-17,-8.3,102016,-15.6,-6.2,NA,NA,NA,MAL
2019-11-18,-9.3,102016,-12.6,-6.6,NA,NA,NA,MAL
2019-11-19,-4,102016,-7.7,-1.2,NA,NA,NA,MAL
2019-11-20,-1.4,102016,-1.4,0.2,NA,NA,NA,MAL
2019-11-21,-6.5,102016,-12.4,1,NA,NA,NA,MAL
2019-11-22,-11,102016,-16.8,-5.2,NA,NA,NA,MAL
2019-11-23,-1.1,102016,-4.9,0.4,NA,NA,NA,MAL
2019-11-24,-6.3,102016,-11.2,0.2,NA,NA,NA,MAL
2019-11-25,-5.6,102016,-10.7,-1.6,NA,NA,NA,MAL
2019-11-26,-5.2,102016,-11,-1.5,NA,NA,NA,MAL
2019-11-27,-16.6,102016,-20.9,-6.3,NA,NA,NA,MAL
2019-11-28,-12.5,102016,-21.7,-9.9,NA,NA,NA,MAL
2019-11-29,-10.4,102016,-16.2,-7.2,NA,NA,NA,MAL
2019-11-30,-7.4,102016,-9.4,-5.5,NA,NA,NA,MAL
2019-12-01,-4.4,102016,-9.1,-2.8,NA,NA,NA,MAL
2019-12-02,-4,102016,-7.2,-2,NA,NA,NA,MAL
2019-12-03,-5.2,102016,-9.4,-3.8,NA,NA,NA,MAL
2019-12-04,1,102016,-4.9,3.8,NA,NA,NA,MAL
2019-12-05,-1.5,102016,-6.4,3.9,NA,NA,NA,MAL
2019-12-06,-9.7,102016,-15.9,-4.7,NA,NA,NA,MAL
2019-12-07,-8.4,102016,-9.5,-6.2,NA,NA,NA,MAL
2019-12-08,-10.4,102016,-15.3,-5.7,NA,NA,NA,MAL
2019-12-09,-23.6,102016,-27.2,-15,NA,NA,NA,MAL
2019-12-10,-16.1,102016,-21.4,-9.4,FALSE,NA,NA,MAL
2019-12-11,-10,102016,-24.6,-2.9,NA,NA,NA,MAL
2019-12-12,-2.8,102016,-6.8,-0.4,FALSE,NA,NA,MAL
2019-12-13,-3,102016,-12.2,-1.1,NA,NA,NA,MAL
2019-12-14,-3.3,102016,-7.9,-1.9,FALSE,NA,NA,MAL
2019-12-15,-2.5,102016,-2.9,-1.6,NA,NA,NA,MAL
2019-12-16,-3.9,102016,-4.9,-2.3,NA,NA,NA,MAL
2019-12-17,-6.7,102016,-7.6,-4.8,NA,NA,NA,MAL
2019-12-18,-10.2,102016,-17.3,-6.9,NA,NA,NA,MAL
2019-12-19,-11,102016,-18.1,-4.1,NA,NA,NA,MAL
2019-12-20,-16.5,102016,-21.7,-9.6,NA,NA,NA,MAL
2019-12-21,-16,102016,-27.4,-5.8,NA,NA,NA,MAL
2019-12-22,-6.5,102016,-7.3,-5,NA,NA,NA,MAL
2019-12-23,-6.6,102016,-7.6,-5.8,NA,NA,NA,MAL
2019-12-24,-9.4,102016,-14.2,-6.7,FALSE,NA,NA,MAL
2019-12-25,-8.2,102016,-19,-2,NA,NA,NA,MAL
2019-12-26,-14.8,102016,-22.3,-2.7,NA,NA,NA,MAL
2019-12-27,-22.3,102016,-27.2,-12.8,NA,NA,NA,MAL
2019-12-28,-7.5,102016,-21.5,-0.4,NA,NA,NA,MAL
2019-12-29,0.2,102016,-2.4,3,NA,NA,NA,MAL
2019-12-30,-4.5,102016,-6.3,1,NA,NA,NA,MAL
2019-12-31,-8.4,102016,-17.7,-4.1,NA,NA,NA,MAL
2020-01-01,-6.6,102016,-12.6,-4.8,NA,NA,NA,MAL
2020-01-02,0,102016,-6.4,2.3,NA,NA,NA,MAL
2020-01-03,-2.6,102016,-6.8,3,NA,NA,NA,MAL
2020-01-04,-8.9,102016,-15.6,-4.2,NA,NA,NA,MAL
2020-01-05,-7.7,102016,-11.5,-5.6,NA,NA,NA,MAL
2020-01-06,-9.5,102016,-13.8,-6.8,NA,NA,NA,MAL
2020-01-07,-1.3,102016,-7.4,0,NA,NA,NA,MAL
2020-01-08,-1.3,102016,-3.7,1.3,NA,NA,NA,MAL
2020-01-09,-2.7,102016,-5.3,-0.4,NA,NA,NA,MAL
2020-01-10,-5.8,102016,-14.2,-2,NA,NA,NA,MAL
2020-01-11,-4.3,102016,-11.3,-1.9,NA,NA,NA,MAL
2020-01-12,-6.7,102016,-11.3,-0.8,NA,NA,NA,MAL
2020-01-13,-10.1,102016,-16.2,-3.3,NA,NA,NA,MAL
2020-01-14,-4.7,102016,-11.6,-1.1,NA,NA,NA,MAL
2020-01-15,-15,102016,-21.7,-6.8,NA,NA,NA,MAL
2020-01-16,-8.3,102016,-14.2,-6,NA,NA,NA,MAL
2020-01-17,-15,102016,-25.4,-6.7,NA,NA,NA,MAL
2020-01-18,-10.4,102016,-19.1,-8.6,NA,NA,NA,MAL
2020-01-19,-12,102016,-17.2,-9.3,NA,NA,NA,MAL
2020-01-20,-2,102016,-14.9,1.6,NA,NA,NA,MAL
2020-01-21,-3.4,102016,-4.9,0.9,NA,NA,NA,MAL
2020-01-22,-5.8,102016,-7.2,-3.5,NA,NA,NA,MAL
2020-01-23,-6.9,102016,-11.3,-4.6,NA,NA,NA,MAL
2020-01-24,-12.2,102016,-22.1,-2,FALSE,NA,NA,MAL
2020-01-25,-15.5,102016,-25.6,-8.2,NA,NA,NA,MAL
2020-01-26,-24.1,102016,-31.5,-9.1,FALSE,NA,NA,MAL
2020-01-27,-21.2,102016,-33.9,-15.3,NA,NA,NA,MAL
2020-01-28,-13.8,102016,-17.8,-13.2,NA,NA,NA,MAL
2020-01-29,-13.2,102016,-14.2,-12.4,NA,NA,NA,MAL
2020-01-30,-10.5,102016,-12.4,-9.5,NA,NA,NA,MAL
2020-01-31,-10.4,102016,-11,-9.3,NA,NA,NA,MAL
2020-02-01,-10.8,102016,-12.1,-9.5,NA,NA,NA,MAL
2020-02-02,-10.4,102016,-18.4,-7.4,NA,NA,NA,MAL
2020-02-03,-8.9,102016,-11.1,-3.5,NA,NA,NA,MAL
2020-02-04,-14.6,102016,-23.3,-7.3,NA,NA,NA,MAL
2020-02-05,-10,102016,-16.3,-7.7,NA,NA,NA,MAL
2020-02-06,-10.1,102016,-14.8,-6.8,NA,NA,NA,MAL
2020-02-07,-4.7,102016,-16.1,1.5,NA,NA,NA,MAL
2020-02-08,-2.8,102016,-8.5,2.6,NA,NA,NA,MAL
2020-02-09,-8.6,102016,-14.3,-3.2,NA,NA,NA,MAL
2020-02-10,-2.7,102016,-7.2,-1.3,NA,NA,NA,MAL
2020-02-11,-3.7,102016,-8.3,0,NA,NA,NA,MAL
2020-02-12,-10,102016,-15.6,-3.6,FALSE,NA,NA,MAL
2020-02-13,-11.9,102016,-18.5,-5.7,NA,NA,NA,MAL
2020-02-14,-19,102016,-24.4,-6.4,NA,NA,NA,MAL
2020-02-15,-16.6,102016,-25,-11.4,NA,NA,NA,MAL
2020-02-16,-10.5,102016,-15.8,-3.6,NA,NA,NA,MAL
2020-02-17,-4.2,102016,-13,0.5,NA,NA,NA,MAL
2020-02-18,-5.7,102016,-7.4,-1.3,NA,NA,NA,MAL
2020-02-19,-16.7,102016,-22.6,-5.2,NA,NA,NA,MAL
2020-02-20,-13.8,102016,-25.8,-6.7,NA,NA,NA,MAL
2020-02-21,-3,102016,-7.1,0.1,NA,NA,NA,MAL
2020-02-22,-1.9,102016,-3.2,-0.2,NA,NA,NA,MAL
2020-02-23,-7.6,102016,-13.7,-1.8,NA,NA,NA,MAL
2020-02-24,-5.5,102016,-9,-2.1,NA,NA,NA,MAL
2020-02-25,-17.3,102016,-21.2,-7.6,FALSE,NA,NA,MAL
2020-02-26,-11.7,102016,-23.9,-1.9,NA,NA,NA,MAL
2020-02-27,-6,102016,-11.3,-2.4,NA,NA,NA,MAL
2020-02-28,-11.6,102016,-15.8,-6.7,NA,NA,NA,MAL
2020-02-29,-11.2,102016,-16.6,-10.1,NA,NA,NA,MAL
2020-03-01,-12.4,102016,-19.6,-6.8,FALSE,NA,NA,MAL
2020-03-02,-19.6,102016,-30.3,-6.9,NA,NA,NA,MAL
2020-03-03,-12,102016,-19.3,-6,NA,NA,NA,MAL
2020-03-04,-13.7,102016,-25.9,-8.9,NA,NA,NA,MAL
2020-03-05,-12.5,102016,-14.1,-10.3,NA,NA,NA,MAL
2020-03-06,-7,102016,-16.2,-1.3,NA,NA,NA,MAL
2020-03-07,-3.4,102016,-9.3,-0.8,NA,NA,NA,MAL
2020-03-08,-4,102016,-8.9,-1.5,NA,NA,NA,MAL
2020-03-09,-0.2,102016,-2.7,4.1,NA,NA,NA,MAL
2020-03-10,-4.9,102016,-11.3,1.2,NA,NA,NA,MAL
2020-03-11,-9.6,102016,-11.5,-8,NA,NA,NA,MAL
2020-03-12,-6.3,102016,-9.8,-4.8,NA,NA,NA,MAL
2020-03-13,-10.8,102016,-14,-5.9,NA,NA,NA,MAL
2020-03-14,-11.8,102016,-17.5,-9.3,NA,NA,NA,MAL
2020-03-15,-5.1,102016,-9.5,-2,NA,NA,NA,MAL
2020-03-16,-6.7,102016,-9.6,-3.5,NA,NA,NA,MAL
2020-03-17,-4.7,102016,-7.1,-2.6,NA,NA,NA,MAL
2020-03-18,-1.6,102016,-5.5,2.1,NA,NA,NA,MAL
2020-03-19,-8.8,102016,-13.3,-3.1,NA,NA,NA,MAL
2020-03-20,-12.2,102016,-18.8,-6,NA,NA,NA,MAL
2020-03-21,-8.6,102016,-20.7,-2,NA,NA,NA,MAL
2020-03-22,-1.6,102016,-4,-0.2,NA,NA,NA,MAL
2020-03-23,-0.1,102016,-1.4,1.5,FALSE,NA,NA,MAL
2020-03-24,0.5,102016,-1.1,3.4,NA,NA,NA,MAL
2020-03-25,-0.3,102016,-1.8,3,NA,NA,NA,MAL
2020-03-26,-0.9,102016,-3.4,1.9,NA,NA,NA,MAL
2020-03-27,-2.2,102016,-4.2,0.9,NA,NA,NA,MAL
2020-03-28,-6.6,102016,-8.5,-2.5,NA,NA,NA,MAL
2020-03-29,-8.8,102016,-10.5,-7.2,NA,NA,NA,MAL
2020-03-30,-8.2,102016,-13.1,-5.1,NA,NA,NA,MAL
2020-03-31,-4.6,102016,-8.8,-0.8,NA,NA,NA,MAL
2020-04-01,-8.4,102016,-11.7,-1.6,NA,NA,NA,MAL
2020-04-02,-11.4,102016,-21.8,-7.8,NA,NA,NA,MAL
2020-04-03,-11.3,102016,-19.7,-5.8,NA,NA,NA,MAL
2020-04-04,-12.7,102016,-22.4,-5.6,NA,NA,NA,MAL
2020-04-05,-10.9,102016,-21.4,-4.5,NA,NA,NA,MAL
2020-04-06,-9.1,102016,-19.7,-3,NA,NA,NA,MAL
2020-04-07,0.2,102016,-3.6,4.8,NA,NA,NA,MAL
2020-04-08,0,102016,-2.7,3.4,NA,NA,NA,MAL
2020-04-09,-5.3,102016,-6.8,-1,NA,NA,NA,MAL
2020-04-10,-5.9,102016,-9.9,-0.9,NA,NA,NA,MAL
2020-04-11,-5.8,102016,-10,-1.1,NA,NA,NA,MAL
2020-04-12,-6.4,102016,-13.1,-4.1,NA,NA,NA,MAL
2020-04-13,-2.8,102016,-5,-0.3,NA,NA,NA,MAL
2020-04-14,-3,102016,-5,0.4,NA,NA,NA,MAL
2020-04-15,-2.6,102016,-5.5,2.3,NA,NA,NA,MAL
2020-04-16,-6,102016,-13.6,0.5,NA,NA,NA,MAL
2020-04-17,-1.5,102016,-6.2,1.6,NA,NA,NA,MAL
2020-04-18,-0.1,102016,-4.7,3.4,NA,NA,NA,MAL
2020-04-19,3.2,102016,1.2,5.3,NA,NA,FALSE,MAL
2020-04-20,2.5,102016,1.4,3.8,NA,NA,NA,MAL
2020-04-21,1.2,102016,-0.3,3.3,FALSE,NA,FALSE,MAL
2020-04-22,-0.5,102016,-4,2.7,NA,NA,NA,MAL
2020-04-23,-0.8,102016,-3.1,2.8,NA,NA,NA,MAL
2020-04-24,-3.3,102016,-6.5,-0.8,NA,NA,NA,MAL
2020-04-25,-2.1,102016,-4.1,0.9,NA,NA,NA,MAL
2020-04-26,-1.8,102016,-3.4,-0.1,NA,NA,NA,MAL
2020-04-27,-2.8,102016,-3.8,-0.7,NA,NA,NA,MAL
2020-04-28,-4.1,102016,-6.8,-1.2,NA,NA,NA,MAL
2020-04-29,-4.1,102016,-6.4,-1.8,FALSE,NA,NA,MAL
2020-04-30,-4.4,102016,-9.9,-0.5,NA,NA,NA,MAL
2020-05-01,-1,102016,-3.4,1.4,NA,NA,NA,MAL
2020-05-02,-1.6,102016,-8.7,2.4,NA,NA,NA,MAL
2020-05-03,0.9,102016,-0.7,2.6,NA,NA,NA,MAL
2020-05-04,1,102016,-0.2,4.1,NA,NA,NA,MAL
2020-05-05,-0.2,102016,-3.4,2.3,NA,NA,NA,MAL
2020-05-06,1.4,102016,-0.5,4.2,NA,NA,NA,MAL
2020-05-07,-1,102016,-2,1.5,NA,NA,NA,MAL
2020-05-08,-1.5,102016,-4.3,3.5,NA,NA,NA,MAL
2020-05-09,-2.7,102016,-6.5,1.7,NA,NA,NA,MAL
2020-05-10,-5,102016,-10.9,-0.4,NA,NA,NA,MAL
2020-05-11,-2.2,102016,-10.3,1.7,NA,NA,NA,MAL
2020-05-12,-2.6,102016,-3.6,-0.8,FALSE,NA,NA,MAL
2020-05-13,-2.2,102016,-8,1.4,NA,NA,NA,MAL
2020-05-14,-4.3,102016,-12.5,1,NA,NA,NA,MAL
2020-05-15,-1.5,102016,-3.5,1.2,NA,NA,NA,MAL
2020-05-16,0.1,102016,-4.2,3.2,NA,NA,NA,MAL
2020-05-17,-1.6,102016,-7.6,2.6,NA,NA,NA,MAL
2020-05-18,-0.5,102016,-3.6,4,NA,NA,NA,MAL
2020-05-19,0.5,102016,-2.9,5.2,NA,NA,NA,MAL
2020-05-20,0.4,102016,-5.1,3.7,NA,NA,NA,MAL
2020-05-21,1.5,102016,-3,6.9,NA,NA,NA,MAL
2020-05-22,1.3,102016,-6.7,6.5,NA,NA,NA,MAL
2020-05-23,6.3,102016,-1.7,10.1,NA,NA,NA,MAL
2020-05-24,5,102016,3.4,8.1,NA,NA,NA,MAL
2020-05-25,6.5,102016,1.4,11.5,NA,NA,NA,MAL
2020-05-26,5.1,102016,0.1,9.5,NA,NA,NA,MAL
2020-05-27,6,102016,3.3,11.3,NA,NA,NA,MAL
2020-05-28,3.7,102016,1.6,6.7,NA,NA,NA,MAL
2020-05-29,3.9,102016,2,6.8,NA,NA,NA,MAL
2020-05-30,5.2,102016,3.2,8,NA,NA,NA,MAL
2020-05-31,8.2,102016,2.8,13.1,NA,NA,NA,MAL
2020-06-01,10.8,102016,5.9,16.7,NA,NA,NA,MAL
2020-06-02,7.4,102016,1.4,14.8,NA,NA,NA,MAL
2020-06-03,5.9,102016,1.9,10.2,NA,NA,NA,MAL
2020-06-04,4.6,102016,2.2,10.1,NA,NA,NA,MAL
2020-06-05,8.1,102016,3,13.7,NA,NA,NA,MAL
2020-06-06,5.7,102016,3.8,8.4,NA,NA,NA,MAL
2020-06-07,8.7,102016,4.9,10.8,NA,NA,NA,MAL
2020-06-08,7.3,102016,4.5,10.4,NA,FALSE,NA,MAL
2020-06-09,5.1,102016,2.4,7.6,NA,FALSE,NA,MAL
2020-06-10,5.9,102016,1.8,10.4,NA,FALSE,NA,MAL
2020-06-11,6,102016,3.6,8.8,NA,FALSE,NA,MAL
2020-06-12,8.1,102016,1.3,13,NA,FALSE,NA,MAL
2020-06-13,13.7,102016,3,21.8,NA,FALSE,NA,MAL
2020-06-14,11.8,102016,5.1,18.1,NA,NA,NA,MAL
2020-06-15,7.6,102016,5.3,14.5,NA,NA,NA,MAL
2020-06-16,7.2,102016,1.3,12.2,NA,NA,NA,MAL
2020-06-17,11.7,102016,1,20.6,NA,NA,NA,MAL
2020-06-18,11.1,102016,7,16.9,NA,NA,NA,MAL
2020-06-19,7.5,102016,4.1,11.2,NA,NA,NA,MAL
2020-06-20,12.6,102016,1.9,21.1,NA,NA,NA,MAL
2020-06-21,16.3,102016,6.4,23.3,NA,NA,NA,MAL
2020-06-22,14.6,102016,6.3,22.1,NA,NA,NA,MAL
2020-06-23,14.4,102016,6.6,21.4,FALSE,NA,NA,MAL
2020-06-24,13.2,102016,10.5,16.4,NA,NA,NA,MAL
2020-06-25,13.4,102016,8.2,17.2,NA,NA,NA,MAL
2020-06-26,8.9,102016,8.3,15,NA,NA,NA,MAL
2020-06-27,9.4,102016,5.5,14.4,NA,NA,NA,MAL
2020-06-28,11.5,102016,3.9,19.6,NA,NA,NA,MAL
2020-06-29,9,102016,4.8,13.1,FALSE,NA,NA,MAL
2020-06-30,4.4,102016,2.9,8.6,NA,NA,NA,MAL
2020-07-01,4.1,102016,2.8,5.6,NA,NA,NA,MAL
2020-07-02,4.5,102016,2.7,6.5,NA,NA,NA,MAL
2020-07-03,8,102016,2.5,13.6,NA,NA,NA,MAL
2020-07-04,5.8,102016,4.9,10.4,NA,NA,NA,MAL
2020-07-05,6.5,102016,3.1,9.7,NA,NA,TRUE,MAL
2020-07-06,8.1,102016,3.8,13.4,NA,NA,NA,MAL
2020-07-07,8.8,102016,6.8,12.6,NA,NA,NA,MAL
2020-07-08,9.7,102016,5.2,14.8,FALSE,NA,NA,MAL
2020-07-09,10.3,102016,5.8,15.2,FALSE,NA,NA,MAL
2020-07-10,9.4,102016,6.6,12,NA,NA,NA,MAL
2020-07-11,9.9,102016,4.5,14.9,NA,NA,NA,MAL
2020-07-12,10.1,102016,8.5,12.7,NA,NA,NA,MAL
2020-07-13,10.4,102016,7.6,13.1,NA,NA,NA,MAL
2020-07-14,13.1,102016,7.4,17,NA,NA,NA,MAL
2020-07-15,12.1,102016,7.3,16,NA,NA,NA,MAL
2020-07-16,14.7,102016,10,18.6,NA,NA,NA,MAL
2020-07-17,14.4,102016,9.7,19.4,NA,NA,NA,MAL
2020-07-18,13.7,102016,10,16.9,NA,NA,NA,MAL
2020-07-19,12.2,102016,6.4,17.9,NA,NA,NA,MAL
2020-07-20,12.3,102016,9.6,16.9,NA,NA,NA,MAL
2020-07-21,9.9,102016,9.1,11.8,NA,NA,NA,MAL
2020-07-22,8.2,102016,7.6,9.3,NA,NA,NA,MAL
2020-07-23,6.8,102016,6.6,7.7,NA,NA,NA,MAL
2020-07-24,11,102016,6.5,14.6,NA,NA,NA,MAL
2020-07-25,12.3,102016,10.1,14.9,TRUE,NA,NA,MAL
2020-07-26,13,102016,10.8,16.1,FALSE,NA,NA,MAL
2020-07-27,14.5,102016,10.6,17.8,NA,NA,NA,MAL
2020-07-28,15.3,102016,13.4,19.6,NA,NA,NA,MAL
2020-07-29,16.8,102016,12,21.3,NA,NA,NA,MAL
2020-07-30,16.4,102016,13.2,19,NA,NA,NA,MAL
2020-07-31,14.7,102016,8,21.4,NA,NA,NA,MAL
2020-08-01,13.2,102016,9,17.2,NA,NA,NA,MAL
2020-08-02,12.1,102016,9.5,15.7,NA,NA,NA,MAL
2020-08-03,13.6,102016,6.5,18.1,NA,NA,NA,MAL
2020-08-04,13.3,102016,8.2,19.8,FALSE,NA,NA,MAL
2020-08-05,12,102016,10.1,15.3,NA,NA,NA,MAL
2020-08-06,13.7,102016,6.3,20.5,NA,NA,NA,MAL
2020-08-07,14.2,102016,12.2,18.4,NA,NA,NA,MAL
2020-08-08,16,102016,7.4,23,NA,NA,NA,MAL
2020-08-09,12.3,102016,10.6,20,NA,NA,NA,MAL
2020-08-10,9.9,102016,7.7,12.4,NA,NA,NA,MAL
2020-08-11,11.2,102016,5.1,17.2,NA,NA,NA,MAL
2020-08-12,11.1,102016,7,15.6,NA,NA,NA,MAL
2020-08-13,11,102016,5,14.2,NA,NA,NA,MAL
2020-08-14,11.7,102016,9.7,14.5,NA,NA,NA,MAL
2020-08-15,11,102016,8.2,16.1,NA,NA,NA,MAL
2020-08-16,5.9,102016,3.2,9,NA,NA,NA,MAL
2020-08-17,7.5,102016,5.5,10,FALSE,NA,NA,MAL
2020-08-18,8.3,102016,6.2,10,NA,NA,NA,MAL
2020-08-19,10.5,102016,5.1,16.8,NA,NA,NA,MAL
2020-08-20,8.4,102016,4.6,12.7,NA,NA,NA,MAL
2020-08-21,11.4,102016,4.3,16.3,NA,NA,NA,MAL
2020-08-22,15.1,102016,13.7,17.4,NA,NA,NA,MAL
2020-08-23,12.9,102016,11.7,15.6,NA,NA,NA,MAL
2020-08-24,8.6,102016,7.5,11.8,NA,NA,NA,MAL
2020-08-25,8.3,102016,6.2,11.8,NA,NA,NA,MAL
2020-08-26,6.4,102016,4.5,9.8,NA,NA,NA,MAL
2020-08-27,5.6,102016,2.4,9.6,NA,NA,TRUE,MAL
2020-08-28,5.9,102016,1.8,10.1,NA,NA,NA,MAL
2020-08-29,6.2,102016,1.1,10.8,NA,NA,NA,MAL
2020-08-30,5.4,102016,2.8,11.1,NA,NA,NA,MAL
2020-08-31,4.7,102016,-0.9,9.7,NA,NA,NA,MAL
2020-09-01,8.2,102016,4.6,10.4,NA,NA,NA,MAL
2020-09-02,11.4,102016,8,14.2,NA,NA,NA,MAL
2020-09-03,11.4,102016,6.3,15.3,NA,NA,NA,MAL
2020-09-04,10.9,102016,8.9,12.9,NA,NA,NA,MAL
2020-09-05,10.5,102016,8.7,12.2,NA,NA,NA,MAL
2020-09-06,8.1,102016,7.5,10.2,NA,NA,NA,MAL
2020-09-07,9.7,102016,6.5,12.6,NA,NA,NA,MAL
2020-09-08,8.5,102016,7.3,10.8,NA,NA,NA,MAL
2020-09-09,7.5,102016,4.9,10.5,FALSE,NA,NA,MAL
2020-09-10,7,102016,4.1,11.9,FALSE,NA,NA,MAL
2020-09-11,6.9,102016,3.8,8.5,FALSE,NA,NA,MAL
2020-09-12,6.7,102016,3.9,10.6,NA,NA,FALSE,MAL
2020-09-13,5.2,102016,0.4,10.9,NA,NA,NA,MAL
2020-09-14,5.6,102016,2,8.5,NA,NA,NA,MAL
2020-09-15,6.3,102016,4.3,10.6,NA,NA,NA,MAL
2020-09-16,4.5,102016,3.1,7.8,NA,NA,NA,MAL
2020-09-17,3.8,102016,-0.2,7.2,NA,NA,NA,MAL
2020-09-18,4.3,102016,2.4,6.5,NA,NA,NA,MAL
2020-09-19,3.5,102016,1.9,6.1,NA,NA,NA,MAL
2020-09-20,4,102016,0.6,7.3,NA,NA,NA,MAL
2020-09-21,4.1,102016,1,9.1,NA,NA,NA,MAL
2020-09-22,2.5,102016,1.6,5.4,NA,NA,NA,MAL
2020-09-23,3.8,102016,1.1,6.5,NA,NA,NA,MAL
2020-09-24,3,102016,1.3,7.3,NA,NA,NA,MAL
2020-09-25,3.7,102016,0.4,6.9,NA,FALSE,FALSE,MAL
2020-09-26,2,102016,-0.5,4.9,NA,NA,NA,MAL
2020-09-27,1.3,102016,-3.6,5.4,NA,NA,NA,MAL
2020-09-28,5.5,102016,2.1,7.1,NA,NA,NA,MAL
2020-09-29,7.5,102016,6.5,9.3,FALSE,NA,NA,MAL
