id_code,area,site,year,month,T1_prop,T2_prop,T3_prop,T4_prop,moist_prop,logger_T4,T1_mean,T1_absmax,T1_absmin,T1_meanmax,T1_meanmin,T2_mean,T2_absmax,T2_absmin,T2_meanmax,T2_meanmin,T3_mean,T3_absmax,T3_absmin,T3_meanmax,T3_meanmin,T4_mean,T4_absmax,T4_absmin,T4_meanmax,T4_meanmin,moist_sd,moist_cv,moist_med,moist_mean,moist_absmax,moist_absmin,T1_99,T1_98,T1_97,T1_96,T1_95,T2_99,T2_98,T2_97,T2_96,T2_95,T3_99,T3_98,T3_97,T3_96,T3_95,T4_99,T4_98,T4_97,T4_96,T4_95
HYY015,HYY,15,2020,5,1,1,1,1,1,a,4.89,9.78,1.34,5.67,4.05,7.2,26.44,-0.81,14.38,2.46,7.63,26.06,-2.94,15.23,1.51,7.93,22.6,-2.3,13.27,2.44,5.23,0.42,10.9,12.3,31.1,4.4,9.545,8.91,8.84,8.72,8.53,20.7075,19.57,18.57,17.57,16.94,21.7825,20.78,19.735,18.94,18.38,21.729,20.458,19.522,18.916,18.5
HYY015,HYY,15,2020,6,1,1,1,1,1,a,12.02,16.28,8.16,12.97,10.96,17.13,34.82,7.82,25.87,11.53,17.97,35.12,7.38,25.69,11.39,18.32,31.4,8.4,23.38,12.33,2.35,0.52,3.9,4.5,37.6,1.4,16.16,16.03,15.78,15.5204,15.41,30.32,28.8704,27.9841,27.2488,26.57,31,29.9052,29.12,28.4304,27.8135,30.182,29.182,28.192,27.928,27.505
HYY015,HYY,15,2020,7,1,1,1,1,1,a,12.16,14.91,10.03,12.93,11.35,13.98,28.44,6.94,19.69,10.32,14.13,28.25,5.62,19.85,9.67,14.51,25.7,6,18.54,10.42,6.33,0.51,11.3,12.4,39.3,4.2,14.78,14.66,14.53,14.41,14.41,24.4575,23.32,22.82,22.19,21.57,25.03,24.38,24,23.25,22.62,24.687,24.158,23.861,23.3,22.725
HYY015,HYY,15,2020,8,1,1,1,1,1,a,13,16.66,9.97,13.89,12.06,14.77,31.63,5.76,22.86,10.23,14.84,31.38,4.31,22.46,9.35,15.12,27.1,5.1,19.69,10.14,5.79,0.51,9.9,11.3,37.3,3.3,16.175,15.91,15.41,15.28,15.09,26.44,24.88,23.82,23.19,22.69,26.5,25.5,24.5,24.12,23.69,25.529,24.674,24.174,23.716,23.6
HYY015,HYY,15,2020,9,1,1,1,1,1,a,10.41,12.66,7.59,11.02,9.81,10.86,20.88,3.82,14.42,8.17,10.82,20.62,2.44,14.98,7.33,11.25,20.3,2.8,14.83,7.96,4.91,0.28,16.2,17.4,43.2,10.2,12.53,12.41,12.28,12.2104,12.16,17.57,16.82,16.32,15.82,15.44,18.7773,17.6494,17.12,16.75,16.38,18.623,17.946,17.269,16.892,16.505
HYY015,HYY,15,2020,10,1,1,1,0.870967741935484,1,b,7.38,11.16,0.91,7.76,6.92,6.43,14.69,-0.68,8.23,4.7,5.93,15.5,-2.62,8.32,3.54,,,,,,3.46,0.17,20.4,19.8,43.5,12.5,11.03,10.84,10.72,10.72,10.66,13.57,13.19,12.7425,12.26,11.94,14.62,14,13.3625,12.75,12.31,,,,,
HYY016,HYY,16,2019,11,1,1,1,1,1,a,2.26,3.73,0.91,2.42,2.12,-0.43,5.29,-10.4,0.67,-1.83,-1.42,7.5,-16.5,0.53,-4,-0.66,8.2,-14,1.04,-2.6,2.44,0.07,33.9,33.9,41.1,27.7,3.6747,3.66,3.6,3.54,3.48,4.67,4.54,4.42,4.17,4.04,5.3247,5.12,5,4.69,4.5,5.8,5.7,5.36900000000001,5.1,5
HYY016,HYY,16,2019,12,1,1,1,1,1,a,1.61,2.04,1.1,1.67,1.55,-0.22,1.79,-5.15,0.21,-0.76,-1.03,2.62,-11.75,0.13,-2.53,-0.67,3.9,-12.1,0.69,-2.05,1.38,0.04,35.2,35.3,40.3,32.5,1.91,1.91,1.91,1.91,1.91,1.67,1.54,1.42,1.29,0.92,2.12,2,2,1.88,1.81,3.3,3.3,3.1,2.8,2.745
HYY016,HYY,16,2020,1,1,1,1,1,0.387096774193548,a,0.84,1.66,0.41,0.92,0.77,-0.59,3.79,-6.08,0.64,-2.01,-0.62,5.62,-9.19,1.31,-2.97,0.43,6.2,-6.2,1.96,-1.38,1.3,0.04,34.3,34.7,38.7,32.8,1.54,1.54,1.48,1.41,1.41,3.17,2.7,2.6,2.54,2.29,4.62,3.97,3.38,3.25,3.12,5.24500000000001,4.8,4.5,4.2,4.1
HYY016,HYY,16,2020,2,1,1,1,1,0,a,0.49,0.85,-0.52,0.54,0.44,-1.57,1.92,-12.83,-0.2,-2.84,-2.49,3.5,-19.38,0.69,-5.1,-1.93,5.4,-17.3,0.84,-4.87,,,,,,,0.79,0.79,0.79,0.73,0.73,1.54,1.42,1.17,0.92,0.79,2.62,2.44,2.12,2,1.88,4.453,4.106,3.77699999999999,3.5,3.5
HYY016,HYY,16,2020,3,1,1,1,1,0,a,-0.34,-0.27,-0.46,-0.3,-0.34,-1.06,8.04,-9.83,1.7,-3.86,-1.18,12.5,-15.44,3.73,-6.31,-0.28,9.9,-13,2.88,-4.16,,,,,,,-0.27,-0.27,-0.27,-0.27,-0.27,5.3975,4.29,3.85,3.42,2.98,9.2825,7.53,6.62,6.12,5.5,9.258,7.074,6.474,5.63199999999999,5.4
HYY016,HYY,16,2020,4,1,1,1,1,0.233333333333333,a,0.05,1.79,-0.34,0.21,-0.05,0.86,14.85,-7.71,6.2,-3.49,1.59,19.5,-10.38,8.77,-4.96,1.9,13.8,-6.7,6.08,-2.36,0.24,0.01,27.6,27.7,28.2,27.2,1.66,1.54,1.41,1.41,1.29,10.1826,9.3794,8.20780000000001,7.67,7.29299999999998,13.9052,12.88,11.88,11.19,10.443,12.269,10.982,10.546,9.728,8.905
HYY016,HYY,16,2020,5,1,1,1,1,1,a,3.68,7.98,0.66,4.5,2.89,6.27,28.35,-6.71,15.75,-2.07,7.02,28,-8.56,16.65,-3.06,6.66,21.2,-5.4,12.39,-0.31,1.1,0.04,28.1,28.1,31.7,25.4,7.54,7.23,7.04,6.85,6.66,23.6175,21.17,20.335,19.54,18.79,23.88,22.685,21.735,21,20.31,20.387,19.148,18.648,18.1,17.7
HYY016,HYY,16,2020,6,1,1,1,1,1,a,10.26,14.66,6.04,11.44,9.08,16.59,37.67,-0.21,28.59,6.48,17.58,37.19,-0.81,28.57,6.48,16.41,30.2,1.7,22.69,8.85,2.19,0.09,25,24.6,33.4,18.1,14.16,13.98,13.79,13.66,13.48,33.7426,32.04,31.0178,29.79,29.17,33.2773,32.12,31.25,30.62,30,28.641,28,27.446,26.864,25.9
HYY016,HYY,16,2020,7,1,1,1,1,1,a,11.75,13.79,10.16,12.47,11,13.71,29.98,3.17,21.79,7.06,14.11,31.06,1.62,22.66,6.39,13.77,24.6,3.9,18.18,8.68,1.63,0.06,27,26.9,37.6,23.2,13.66,13.48,13.35,13.16,13.16,26.5725,25.01,23.92,23.29,22.745,27.575,26.38,25.69,25.12,24.5,24.129,23.816,22.774,22.316,22.145
HYY016,HYY,16,2020,8,1,1,1,1,1,a,11.64,14.16,8.35,12.66,10.55,12.94,28.92,-0.08,21.75,5.08,13.45,31.56,-1.88,23.15,4.15,13.35,25.9,0.1,19.11,6.34,5.69,0.32,15.9,17.9,27.1,9.9,13.995,13.66,13.54,13.41,13.29,25.54,24.45,23.79,23.29,22.67,27.25,26.155,25.38,24.81,24.38,24.416,23.658,23.387,23.016,22.745
HYY016,HYY,16,2020,9,1,1,1,1,1,a,9.51,11.91,7.35,10.16,8.88,9.31,19.17,-0.02,14.7,4.32,9.75,22.12,-2.31,16.55,3.59,10.23,18.6,0.1,14.58,5.54,5.25,0.4,15.6,13.2,23.5,3.3,11.66,11.54,11.41,11.16,11.04,17.3173,16.54,15.85,15.42,15.17,19.3926,18.75,18,17.5,16.943,17.782,17.182,16.646,16.1,15.9
HYY016,HYY,16,2020,10,1,1,1,1,1,a,7.16,9.79,3.41,7.49,6.76,5.45,15.42,-3.27,8.3,2.24,5.14,19.25,-6.62,9.14,0.91,5.82,16.7,-4.2,8.45,2.63,2.29,0.12,18.9,18.9,32.8,14.5,9.73,9.66,9.6,9.54,9.54,13.54,12.79,12.29,11.79,11.495,15.955,14.31,13.25,12.62,12.31,14.3,13.4,13.161,12.716,12.4
HYY018,HYY,18,2019,11,1,1,1,1,0.833333333333333,a,1.77,3.78,0.4,1.91,1.62,-0.28,4.75,-7.69,0.52,-1.19,-1.12,6.14,-11.54,0.26,-2.81,-0.87,6.1,-11.5,0.59,-2.52,1.94,0.07,28.8,29.2,36.1,25.8,3.78,3.65,3.65,3.53,3.4,4.62,4.4052,4.09780000000001,4.06,4,4.96,4.83,4.46,4.33,4.21,5.1,4.982,4.723,4.5,4.4
HYY018,HYY,18,2019,12,1,1,1,1,0.935483870967742,a,1.32,1.65,0.9,1.37,1.28,-0.4,0.69,-4.19,-0.04,-0.83,-1.43,1.58,-11.54,-0.33,-2.7,-1.06,2.2,-12.1,0.05,-2.32,1.39,0.05,29.6,29.8,34.9,27.5,1.59,1.53,1.53,1.53,1.53,0.515,0.5,0.485,0.38,0.38,1.33,1.21,1.21,1.14,1.08,2,1.858,1.8,1.7,1.7
HYY018,HYY,18,2020,1,1,1,1,0.903225806451613,0.32258064516129,a,0.8,1.4,0.4,0.84,0.75,-0.37,4,-3.94,0.48,-1.21,-0.66,5.71,-6.92,0.9,-2.25,,,,,,0.83,0.03,29.6,30,32.6,29,1.34,1.21,1.15,1.09,1.03,2.515,2,1.75,1.69,1.62,3.83,3.21,2.58,2.46,2.33,,,,,
HYY018,HYY,18,2020,2,1,1,1,0.896551724137931,0,a,0.21,0.65,-1.6,0.28,0.14,-1.42,0.25,-8.38,-0.73,-2.14,-2.53,1.96,-13.11,-0.71,-4.5,,,,,,,,,,,,0.65,0.65,0.65,0.59,0.59,0.131900000000005,0.06,0,0,0,1.46,1.29040000000001,1.14,1.06079999999999,0.96,,,,,
HYY018,HYY,18,2020,3,1,1,1,1,0,a,-0.33,-0.22,-1.04,-0.27,-0.38,-0.78,3.12,-6.06,0.27,-1.98,-1.07,7.08,-9.79,1.38,-3.84,-0.63,7.8,-9.8,1.96,-3.5,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,2.205,1.88,1.62,1.31,1.12,5.96,4.8,4.065,3.77,3.33,6.44500000000001,5.2,4.887,4.34799999999999,3.79
HYY018,HYY,18,2020,4,1,1,1,1,0,a,-0.25,-0.22,-0.47,-0.24,-0.26,0.67,7.19,-3.44,2.9,-1.32,1.31,12.21,-5.54,5.16,-2.38,1.89,12.5,-5,5.32,-1.79,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,6.4052,5.88,5.12,4.75,4.5,10.3573,9.58,8.71,8.21,7.83,10.723,10.164,9.49200000000001,9.05599999999999,8.31500000000001
HYY018,HYY,18,2020,5,1,1,1,1,0.838709677419355,a,3.28,8.28,-0.22,3.85,2.76,5.87,20.5,-2.12,10.7,1.34,6.65,22.46,-3.67,12.44,0.69,7.21,20,-3.3,11.91,1.58,1.24,0.05,23.6,23.5,26.6,20.4,8.03,7.71,7.65,7.53,7.34,16.94,16.06,15.62,15.12,14.62,19.33,18.55,17.83,17.33,16.785,19.758,19.074,18.296,17.216,17.1
HYY018,HYY,18,2020,6,1,1,1,1,1,a,11.19,15.65,7.15,11.98,10.42,15.4,27.25,5.81,20.53,10.92,16.48,30.64,5.14,22.61,10.69,17.2,28.5,6.3,21.63,11.49,2.63,0.11,22.9,22.9,36.6,16.1,15.03,14.9,14.78,14.65,14.46,24.12,23.62,23.2278,22.62,22.31,26.83,26.08,25.71,25.1988,24.83,27.341,26.782,26.246,25.964,25.8
HYY018,HYY,18,2020,7,1,1,1,1,1,a,11.72,14.65,9.78,12.29,11.18,13.23,23.75,7,16.51,10.02,13.37,25.64,5.58,17.65,9.24,13.93,23.5,6.1,17.38,9.95,3.79,0.15,25.1,24.7,38.6,17.7,14.4,14.28,14.03,14.03,13.9,20.455,20,19.62,19.06,18.75,22.21,21.86,21.375,20.89,20.27,23,22.574,22.087,21.4,21.1
HYY018,HYY,18,2020,8,1,1,1,1,1,a,12.17,15.34,8.9,12.84,11.53,13.3,20.88,5,16.63,9.52,13.58,23.71,3.71,18.04,8.65,14.18,24.2,4.2,18.25,9.38,4.31,0.23,17.2,18.7,30.1,13.3,15.15,14.9,14.575,14.4,14.21,20.38,19.75,19.38,19.12,19,22.3625,21.71,21.33,21.08,20.71,23.132,22.358,22.1,21.9,21.49
HYY018,HYY,18,2020,9,1,1,1,1,1,a,9.81,12.28,7.28,10.31,9.37,10.13,16.25,3.62,12.49,7.52,10.17,17.08,2.33,13.41,6.74,10.64,17.4,3,13.8,7.4,4.87,0.25,20.1,19.4,28.2,12.4,12.03,11.84,11.78,11.65,11.59,15.3247,14.6494,14,13.88,13.62,16.46,15.71,14.9978,14.6304,14.33,17.141,16.128,15.723,15.364,15.105
HYY018,HYY,18,2020,10,1,1,1,0.870967741935484,1,a,7.09,10.4,3.09,7.42,6.73,6.1,12.75,-1.12,7.69,4.27,5.65,13.71,-3.29,7.84,3.12,,,,,,6.03,0.21,31.2,29,38.6,16.6,10.28,10.28,10.21,10.15,10.15,12.075,11.88,11.75,11.62,11.5,13.14,12.89,12.46,12.21,11.83,,,,,
HYY019,HYY,19,2019,11,1,1,1,1,0.0666666666666667,a,0.3,1.12,0,0.36,0.24,-0.32,3,-4.31,0.18,-0.89,-1.02,7.4,-12.6,1.13,-3.44,-0.67,8.1,-11.7,1.06,-2.77,0,0,58.4,58.4,58.4,58.4,1.12,1.12,1.06,1,1,2.81,2.62,2,1.88,1.75,5.4,5.02,4.84,4.65,4.4,5.741,5.6,5.5,5.364,5.005
HYY019,HYY,19,2019,12,1,1,1,1,0,a,0.23,0.25,0.12,0.24,0.21,-0.13,0,-0.31,-0.12,-0.15,-0.7,3.34,-9.23,0.26,-1.82,-0.88,4,-15.3,0.59,-2.49,,,,,,,0.25,0.25,0.25,0.25,0.25,-0.06,-0.12,-0.12,-0.12,-0.12,2.65,2.34,2.27,2.09,1.9,3.558,3.4,3.1,3.1,3.1
HYY019,HYY,19,2020,1,1,1,1,1,0,a,0.02,0.25,-0.19,0.03,0,-0.31,0.5,-2.06,-0.13,-0.54,-0.34,5.46,-9.1,1.54,-2.57,0.17,6.4,-6.5,1.92,-1.7,,,,,,,0.25,0.19,0.19,0.19,0.19,0.25,0.12,0,0,0,4.46,3.77,3.505,3.27,3.02,5.21600000000001,4.558,4.387,4.116,3.845
HYY019,HYY,19,2020,2,1,1,1,1,0,a,-0.14,-0.13,-0.31,-0.14,-0.15,-0.49,0,-4.75,-0.19,-0.77,-1.56,8.96,-13.73,1.87,-4.24,-1.65,5.6,-15.3,1.32,-4.74,,,,,,,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,-0.12,-0.12,-0.12,4.29210000000001,3.9,3.4,3.09,2.82949999999999,4.70599999999999,4.018,3.859,3.512,3.3
HYY019,HYY,19,2020,3,1,1,1,1,0,a,-0.27,-0.25,-0.38,-0.25,-0.32,-0.28,3.88,-2.56,0.29,-0.77,-0.52,11.02,-12.23,4.11,-4.96,0.03,10.5,-12.3,3.78,-3.97,,,,,,,-0.25,-0.25,-0.25,-0.25,-0.25,2.62,1.38,0.94,0.62,0.5,8.65,7.24,6.27,5.65,5.105,9.129,7.416,6.761,5.9,5.8
HYY019,HYY,19,2020,4,1,1,1,1,0.733333333333333,a,2.93,9.87,-0.31,4.08,1.98,3.02,18.75,-1.62,7.86,-0.31,2.53,18.34,-6.73,9.21,-2.98,2.74,16.6,-6.6,7.67,-2.17,0.14,0,58.3,58.3,58.6,58,9.3973,8.87,8.37,8,7.75,15.5126,13,12.38,11.3004,10.5,14.77,13.2994,12.27,11.5104,11.02,13.905,13.482,12.523,11.384,10.805
HYY019,HYY,19,2020,5,1,1,1,1,1,a,8.12,14.25,2.75,9.5,6.85,8.42,24.62,-1.25,15.32,2.26,8.06,25.77,-5.48,15.92,-1.11,8.26,23.8,-4.8,14.42,0.43,1.39,0.02,58.4,57.5,58.7,54.2,13.56,13.25,12.87,12.69,12.5,21,20,19.485,18.94,18.38,22.65,21.46,20.65,20.27,19.7875,22.329,21.2,20.835,19.816,19.5
HYY019,HYY,19,2020,6,1,1,1,1,1,a,16.44,21,11.5,17.77,15.17,18.15,33.88,4.69,26.47,10.17,18.72,34.65,0.52,27.43,7.84,18.85,33,2.5,25.63,9.42,2.96,0.06,50,49.9,55.1,44.2,20.87,20.69,20.5,20.25,20.12,32.0126,30.9652,30.12,29.5,29.12,33.4,32.4852,31.59,31.15,30.77,31.741,31.164,30.746,30.1,29.705
HYY019,HYY,19,2020,7,1,1,1,1,1,a,15.5,19,13.25,16.5,14.59,15.37,29.38,5.25,22.44,9.46,15.05,30.4,1.27,22.82,6.92,15.21,27.9,3.9,20.94,8.85,2.06,0.04,53.9,53.9,59,49.1,18.81,18.62,18.37,18.12,18,26,25.38,24.75,24.38,24,27.4,26.77,26.02,25.59,25.27,26.729,26.132,25.474,24.4,24.145
HYY019,HYY,19,2020,8,1,1,1,1,1,a,15.14,18.94,10.94,16.16,14.18,15.02,29.5,2.12,23.28,7.7,15,30.02,-1.6,24.23,4.9,15.17,28.7,-0.4,21.79,6.92,2.64,0.05,48.9,49.9,55.1,47,18.62,18.22,17.87,17.62,17.37,27.765,27.09,26.12,25.44,25,28.8025,27.9,27.34,26.77,26.27,27.058,26.59,25.974,25.516,24.945
HYY019,HYY,19,2020,9,1,1,1,1,1,a,10.95,13.87,7.62,11.64,10.33,10.64,22.12,1.75,16.61,5.86,11.03,24.96,-1.16,18.2,4.4,11.45,22.2,0.9,16.36,6.75,2.67,0.05,52.7,51.4,55.2,47,13.69,13.56,13.4778,13.37,13.25,20.56,19.62,19,18.38,17.88,22.6626,21.84,21.21,20.52,20.093,20.105,19.6,19.369,19.1,18.9
HYY019,HYY,19,2020,10,1,1,1,1,1,a,6.95,11.56,1.5,7.45,6.38,5.9,17.12,-1.94,9.24,2.88,5.79,21.15,-6.85,10.92,1.26,6.23,17.7,-4.6,9.41,2.71,2.48,0.04,56.2,56.3,59.4,52.4,11.19,11.12,10.94,10.87,10.75,15.88,14.62,13.25,12.69,12.12,19.02,16.9,15.09,13.96,13.27,17,15.832,15.083,13.716,13.49
HYY021,HYY,21,2019,11,1,1,1,1,1,a,2.44,4.07,0.32,2.63,2.21,0.12,4.84,-5.16,0.63,-0.47,-1.18,7,-13.81,0.52,-3.22,-0.91,8.1,-13.5,0.76,-2.9,5.96,0.14,43,42.3,52.8,32.4,4.01,3.95,3.95,3.82,3.82,4.72,4.47,4.09,4.09,4.03,5.19,5.06,4.78780000000001,4.5,4.38,5.741,5.5,5.423,5.2,5
HYY021,HYY,21,2019,12,1,1,1,1,1,a,2.21,2.63,1.7,2.26,2.15,0.34,0.9,-1.1,0.52,0.13,-0.88,1.81,-9.12,-0.17,-1.8,-1.15,3.2,-13.2,0.23,-2.63,1.78,0.04,48.8,49.1,53,46.6,2.57,2.57,2.57,2.51,2.51,0.84,0.84,0.84,0.84,0.84,1.455,1.38,1.19,1.12,0.88,3.029,2.858,2.8,2.7,2.6
HYY021,HYY,21,2020,1,1,1,1,1,1,a,1.52,1.95,0.95,1.58,1.46,-0.1,2.22,-2.28,0.35,-0.55,-1.02,4.75,-7.88,0.52,-2.84,-0.28,5.8,-8,1.41,-2.17,2.53,0.05,48.4,47.9,53.6,43.3,1.95,1.95,1.95,1.95,1.88,1.78,1.72,1.59,1.47,1.34,3.38,2.845,2.75,2.62,2.44,4.77400000000001,4.158,3.961,3.616,3.545
HYY021,HYY,21,2020,2,1,1,1,1,0.862068965517241,a,1.11,1.45,-0.05,1.18,1.05,-0.59,1.47,-6.03,0.03,-1.13,-2.27,3.12,-15.06,0.35,-4.37,-2.26,5.1,-15.2,0.66,-5,3.75,0.08,48.4,48.7,54.2,43,1.45,1.45,1.45,1.45,1.45,1.22,1.09,0.97,0.947599999999989,0.84,2.5,2.25,2.12,2,1.88,4.153,3.6,3.3,3.1,3.065
HYY021,HYY,21,2020,3,1,1,1,1,0,a,0.29,0.57,-0.05,0.33,0.27,-0.41,4.34,-3.91,0.68,-1.33,-0.83,13.62,-11.81,4.22,-4.86,-0.37,11.1,-11.9,3.28,-4.17,,,,,,,0.57,0.57,0.57,0.51,0.51,2.75,2.06,1.59,1.34,1.1675,9.38,7.62,6.62,5.75,5.06,9.24500000000001,7.9,7.135,6.3,5.845
HYY021,HYY,21,2020,4,1,1,1,1,0.533333333333333,a,1.35,3.57,0.2,1.63,1.13,1.57,12.47,-1.91,5.43,-0.56,1.83,21.38,-7.31,10.97,-3.76,2.23,16.8,-6.6,7.9,-2.73,1.53,0.03,45,44.6,46.6,41.8,3.2,3.2,3.07,2.95,2.95,9.97,9.34,8.59,7.97,7.28299999999998,15.62,14.4052,13.38,12.38,11.75,14.441,13.246,12.515,11.964,10.62
HYY021,HYY,21,2020,5,1,1,1,1,1,a,4.91,9.45,1.7,5.68,4.2,6.63,24.09,-0.78,13.5,1.97,7.13,33.75,-5.25,19.55,-1.42,7.61,26.2,-4.2,15.14,0.13,2.51,0.06,40.2,39.2,42.4,33.2,9.025,8.57,8.32,8.07,8.01,19.3725,17.72,16.84,15.9,15.47,26.765,24.53,22.88,21.5,20.62,23.158,21.858,20.474,19.632,19.445
HYY021,HYY,21,2020,6,1,1,1,1,1,a,11.26,15.38,7.82,12.29,10.23,15.16,31.84,5.47,24.02,10.03,16.83,43.06,2,32.53,8.19,17.82,34.6,3.7,25.64,10.03,5.29,0.19,28.9,27.5,36.3,13.9,15.2,15.01,14.8578,14.63,14.32,28.09,26.1446,25.3178,24.47,23.97,38.5,35.4652,33.4556,32.2292,31.19,31.769,30.882,30.246,29.364,28.81
HYY021,HYY,21,2020,7,1,1,1,1,1,a,11.56,13.82,9.76,12.25,10.93,13.6,22.84,7.34,18,10.28,13.9,34.5,3.75,24.05,7.76,14.53,28.7,4.8,20.41,9.22,2.33,0.08,29.9,30.1,39.9,25.6,13.7,13.57,13.45,13.32,13.2,20.34,19.97,19.635,19.22,18.84,28.0925,25.845,24.75,24,23.44,26.158,25.258,24.774,24.216,23.545
HYY021,HYY,21,2020,8,1,1,1,1,1,a,11.76,14.57,8.26,12.69,10.89,13.26,21.72,4.84,17.39,9.39,13.54,33.12,1.19,23.49,6.46,14.58,29.8,2.7,21.4,7.93,6.44,0.3,21.5,21.2,30.3,12,14.2,13.95,13.82,13.7,13.63,20.5,20.03,19.78,19.47,19.09,27,25.94,25.1725,24.5,23.75,26.745,25.89,25.187,24.9,24.645
HYY021,HYY,21,2020,9,1,1,1,1,1,a,9.8,12.45,7.45,10.45,9.21,10.27,16.47,4.22,12.97,7.79,9.96,20.81,0.44,16.11,5.09,10.97,21.7,1.8,15.79,6.83,6.58,0.33,22.2,20,33.6,9.7,12.32,12.0352,11.76,11.63,11.51,15.34,14.97,14.6941,14.4,14.22,18.5252,17.75,17.25,16.75,16.38,19.623,18.7,18.223,17.8,17.5
HYY021,HYY,21,2020,10,1,1,1,1,1,a,7.19,10.26,3.45,7.58,6.84,6.37,12.97,0.84,7.77,4.8,5.34,16.75,-4.38,8.87,1.79,5.92,16.7,-4.3,8.82,2.94,5.66,0.18,30.9,31,41.6,21.1,10.1475,10.07,10.01,9.95,9.95,12.09,11.72,11.59,11.47,11.22,14.705,13.62,13,12.38,12.12,15.4,14.374,13.487,13.3,12.69
HYY022,HYY,22,2019,11,1,1,1,1,0.633333333333333,a,1.24,3.06,0.06,1.37,1.1,-0.5,4.46,-8.23,0.26,-1.46,-1.41,7.25,-14.5,0.36,-3.49,-0.66,8.2,-14,1.04,-2.6,2.86,0.1,27.8,28.5,39.8,22.9,2.99,2.93,2.87,2.74,2.68,4.4,4.02,3.65,3.4,3.27349999999998,5,4.94,4.66410000000001,4.25,4.12,5.8,5.7,5.36900000000001,5.1,5
HYY022,HYY,22,2019,12,1,1,1,1,0.193548387096774,a,0.82,1.18,0.31,0.87,0.76,-0.69,0.84,-5.91,-0.23,-1.2,-1.5,2.38,-12.5,-0.13,-2.95,-0.67,3.9,-12.1,0.69,-2.05,0.85,0.03,29.2,29.3,30.6,27.8,1.12,1.06,1.06,1.06,1.06,0.52,0.52,0.46,0.4,0.34,2.06,1.94,1.88,1.75,1.62,3.3,3.3,3.1,2.8,2.745
HYY022,HYY,22,2020,1,1,1,1,1,0.258064516129032,a,0.75,1.62,0.37,0.81,0.69,-0.18,3.34,-3.1,0.57,-0.94,-0.51,5.62,-7.5,1.11,-2.35,0.43,6.2,-6.2,1.96,-1.38,1,0.03,29.2,29.1,30.7,27.3,1.56,1.43,1.43,1.43,1.37,2.77,2.46,2.4,2.27,2.15,4.38,3.75,3.38,3.25,3.12,5.24500000000001,4.8,4.5,4.2,4.1
HYY022,HYY,22,2020,2,1,1,1,1,0,a,0.31,0.74,-1.44,0.38,0.23,-1.31,1.9,-11.23,-0.26,-2.38,-2.64,4.5,-17.75,0.22,-5.56,-1.93,5.4,-17.3,0.84,-4.87,,,,,,,0.68,0.68,0.68,0.68,0.68,1.4,1.27,1.15,1.02,1.02,3.38,2.88,2.69,2.5,2.38,4.453,4.106,3.77699999999999,3.5,3.5
HYY022,HYY,22,2020,3,1,1,1,1,0,a,-0.34,-0.13,-1.07,-0.31,-0.37,-0.76,4.9,-7.04,0.63,-2.37,-1.18,10,-13.62,2.21,-5.15,-0.28,9.9,-13,2.88,-4.16,,,,,,,-0.19,-0.19,-0.19,-0.19,-0.19,3.2875,2.46,2.09,1.77,1.52,7.69,6.12,5.25,4.38,4.12,9.258,7.074,6.474,5.63199999999999,5.4
HYY022,HYY,22,2020,4,1,1,1,1,0.0666666666666667,a,0.03,1.18,-0.38,0.11,-0.02,0.41,9.15,-3.6,3.15,-1.44,0.81,14.88,-8.25,6.1,-3.54,1.9,13.8,-6.7,6.08,-2.36,0.15,0.01,23.6,23.6,23.7,23.4,1.06,0.93,0.93,0.81,0.81,6.15,5.45040000000001,4.84,4.52,4.21,10.7773,9.77520000000001,9.22780000000001,8.25,7.56299999999998,12.269,10.982,10.546,9.728,8.905
HYY022,HYY,22,2020,5,1,1,1,1,0.967741935483871,a,3.79,7.93,0.56,4.41,3.19,5.19,22.09,-2.98,10.58,0.32,5.66,25.19,-6.75,13.14,-1.75,6.66,21.2,-5.4,12.39,-0.31,3.94,0.2,21.1,19.9,25.6,11,7.74,7.18,7.12,7.06,6.87,17.02,15.9,14.9,14.46,14.02,20.1525,19,18.045,17.44,16.8275,20.387,19.148,18.648,18.1,17.7
HYY022,HYY,22,2020,6,1,1,1,1,1,a,10.6,18.06,6.31,11.6,9.68,14.45,32.15,2.09,23.2,8.55,15.52,36.5,0.25,26.3,7.35,16.41,30.2,1.7,22.69,8.85,4.05,0.3,12.8,13.7,39.9,8.3,14.2942,14.18,14.06,14.0488,13.87,26.1026,24.9,24.02,23.5104,22.963,29.7773,28.4052,27.3541,26.88,26.12,28.641,28,27.446,26.864,25.9
HYY022,HYY,22,2020,7,1,1,1,1,1,a,11.52,13.87,9.68,12.13,10.96,12.72,22.27,5.65,16.87,9.01,12.84,25.25,2.88,18.53,7.43,13.77,24.6,3.9,18.18,8.68,5.98,0.31,20,19.2,41.3,9.7,13.68,13.62,13.49,13.31,13.24,20.68,20.055,19.4,18.84,18.52,23.38,22.62,21.88,21.25,20.62,24.129,23.816,22.774,22.316,22.145
