id_code,area,site,y,x,logger,altitude,chm,pgaps2m,pgaps5m,pzabove2,zmean,zq95,zskew,canopy_cover2m_5m,canopy_cover2m_10m,canopy_cover2m_20m,canopy_cover2m_30m,canopy_cover2m_50m,canopy_cover5m_5m,canopy_cover5m_10m,canopy_cover5m_20m,canopy_cover5m_30m,canopy_cover5m_50m,canopy_cover10m_5m,canopy_cover10m_10m,canopy_cover10m_20m,canopy_cover10m_30m,canopy_cover10m_50m,chm_metsakeskus_5,chm_metsakeskus_10,chm_metsakeskus_20,chm_metsakeskus_30,chm_metsakeskus_50,pgaps2m_metsakeskus_10,pgaps2m_metsakeskus_20,pgaps5m_metsakeskus_10,pgaps5m_metsakeskus_20,pisr_m1_2m,pisr_m1_10m,pisr_m1_30m,pisr_m1_50m,pisr_m2_2m,pisr_m2_10m,pisr_m2_30m,pisr_m2_50m,pisr_m3_2m,pisr_m3_10m,pisr_m3_30m,pisr_m3_50m,pisr_m4_2m,pisr_m4_10m,pisr_m4_30m,pisr_m4_50m,pisr_m5_2m,pisr_m5_10m,pisr_m5_30m,pisr_m5_50m,pisr_m6_2m,pisr_m6_10m,pisr_m6_30m,pisr_m6_50m,pisr_m7_2m,pisr_m7_10m,pisr_m7_30m,pisr_m7_50m,pisr_m8_2m,pisr_m8_10m,pisr_m8_30m,pisr_m8_50m,pisr_m9_2m,pisr_m9_10m,pisr_m9_30m,pisr_m9_50m,pisr_m10_2m,pisr_m10_10m,pisr_m10_30m,pisr_m10_50m,pisr_m11_2m,pisr_m11_10m,pisr_m11_30m,pisr_m11_50m,pisr_m12_2m,pisr_m12_10m,pisr_m12_30m,pisr_m12_50m,pisr_annual_2m,pisr_summer_2m,pisr_annual_10m,pisr_summer_10m,pisr_annual_30m,pisr_summer_30m,pisr_annual_50m,pisr_summer_50m,slope,swi,twi,tpi10,tpi20,tpi30,tpi50,tpi100,tpi200,tpi500,wind_effect,canopy_cover_conif,canopy_cover_decid,canopy_cover,canopy_portion_conif,canopy_portion_decid,forest_age,forest_class,forest_height,forest_volume,habitat_type,wetland,allwet_prop_100m,allwet_prop_10m,allwet_prop_25m,allwet_prop_500m,costdist2river,costdist2water,costdist2wet,dist2anywater,dist2edge_large,dist2edge_medium,dist2edge_small,dist2forest_large,dist2forest_medium,dist2forest_small,dist2lakes,dist2lakes_large,dist2rivers,dist2waters,dist2wetlands,fluvial_effect,forest_prop_100m,forest_prop_10m,forest_prop_25m,forest_prop_500m,water_effect,water_prop_100m,water_prop_10m,water_prop_25m,water_prop_500m,wet_effect,wetland_prop_100m,wetland_prop_10m,wetland_prop_25m,wetland_prop_500m,tcd,waw,dlt,corine
PIS119,PIS,119,63.209383,28.300363,Tomst,15338,49,99,100,0,10,41,290,0,2,1,1,10,7,9,12,16,17,4,4,6,7,9,42,34,34,33,33,99,99,100,100,541,544,544,545,2733,2761,2771,2788,8475,8543,8564,8600,16308,16384,16400,16429,23592,23646,23645,23648,27146,27180,27167,27151,25505,25547,25540,25531,19390,19457,19465,19483,11742,11815,11835,11867,4756,4802,4817,4843,1109,1119,1122,1127,237,237,237,237,141534,72042,142034,72184,142107,72172,142249,72164,0.064,7.92,7.18,0.19,0.42,0.71,1.17,2.8,4.44,8.47,1.09,2,18,20,10,90,6.50895894542876,1,6.75447947271438,3.75447947271438,3,0,0,0,0,14,470,470,182,133,0,0,0,43,25,25,241,1088,133,241,120,0,27,0,1,59,0,0,0,0,1,0,0,0,0,14,0,4,0,29
PIS120,PIS,120,63.211226,28.297453,Tomst,15921,92,99,100,1,19,99,212,28,5,2,2,2,1,1,5,12,18,13,13,12,12,14,126,73,50,44,44,96,99,100,100,515,509,515,520,2471,2427,2471,2526,7839,7735,7838,7972,15531,15400,15516,15672,22907,22790,22883,23005,26591,26489,26550,26632,24909,24799,24866,24959,18667,18535,18629,18766,11041,10915,11018,11162,4340,4267,4332,4420,1023,1006,1021,1039,232,231,232,232,136066,70167,135102,69822,135872,70045,136903,70357,0.057,6.28,8.25,-0.1,-0.07,0.23,0.65,0.52,2.44,10.28,1.09,3,28,31,10,90,9,1,8,9,3,0,5,0,0,16,310,310,74,157,0,0,0,64,60,29,444,1100,157,444,62,0,17,0,0,50,0,0,0,0,1,26,5,0,0,16,0,4,0,29
PIS047,PIS,47,63.2240665261,28.3206985369,Tomst,18924,1812,1,1,72,981,1968,-5,100,99,99,95,95,94,94,94,94,94,90,90,90,89,88,1623,1823,1890,1823,1775,0,1,1,2,422,436,449,458,2073,2094,2120,2094,6605,6676,6763,6702,12962,13114,13373,13506,19208,19539,19823,20237,22302,22599,22971,23585,20816,21126,21462,22000,15552,15695,15956,16245,9099,9161,9283,9354,3541,3588,3644,3598,855,846,862,866,203,206,210,215,113638,58670,115080,59420,116916,60389,118860,61829,0.671,4.12,7.48,-0.37,-0.43,-0.3,0.52,2.71,8.14,27.36,1.08,33,7,40,82,18,87,1,191,252,3,0,0,0,0,12,1717,1713,1713,247,266,219,219,0,0,0,247,247,526,247,471,0,98,100,98,88,0,0,0,0,11,0,0,0,0,0,85,0,2,24
PIS008,PIS,8,63.2218457569,28.3218966694,Tomst,22392,1832,0,0,69,956,2105,3,100,100,98,96,96,94,94,93,93,92,86,86,86,86,86,2074,1930,1779,1748,1724,0,2,1,3,466,465,461,468,1517,1610,1808,1952,5122,5534,5998,6364,11905,12426,12904,13380,19433,19880,20107,20494,23446,23810,23830,24127,21588,21981,22087,22420,14929,15444,15841,16283,7705,8199,8650,9086,2594,2833,3134,3366,787,790,817,853,224,224,221,221,109715,59963,113196,61236,115859,61758,119014,62830,0.287,4.73,8,0.25,0.89,1.44,2.56,6.3,14.73,46.06,1.16,32,7.11233040789799,39.112330407898,81.775339184204,18.224660815796,83.408220271932,1,185.745211495626,246.60275339915,3,0,0,0,0,6,2747,2744,1123,397,403,400,400,0,0,0,397,397,780,397,369,0,99,100,100,93,0,0,0,0,6,0,0,0,0,0,86,0,2,24
PIS025,PIS,25,63.2200444868,28.3242999076,Tomst,24362,771,11,22,53,462,1373,73,92,88,89,89,90,86,85,86,87,88,75,75,76,76,78,759,885,1048,1127,1215,11,12,26,24,478,474,474,482,2233,2107,2027,2134,7187,6824,6627,6936,14592,14201,13946,14307,22143,21649,21360,21659,25914,25466,25171,25408,24179,23723,23439,23706,17849,17373,17103,17444,10219,9867,9662,10002,3812,3689,3587,3777,932,894,869,905,226,226,225,226,129765,67943,126493,66562,124491,65713,126984,66558,0.154,5.24,8.58,-0.2,-0.7,-0.85,0.02,3.48,18.22,57.86,1.15,37,4,41,90,10,60,1,175,213,3,0,0,0,0,6,3575,3572,440,387,393,370,356,0,0,0,387,387,837,387,145,0,96,95,93,93,0,0,0,0,5,0,0,0,0,1,76,0,2,24
PIS031,PIS,31,63.2196612188,28.3288471304,Tomst,16427,1827,3,5,67,953,2179,13,100,97,95,96,96,95,94,93,91,90,79,79,79,79,80,1988,1867,1826,1888,1933,1,4,1,6,455,456,455,458,1721,1785,1842,1896,5674,5825,5975,6161,12450,12576,12749,13032,19423,19606,19716,20061,23152,23275,23366,23749,21540,21670,21779,22146,15510,15655,15809,16100,8410,8608,8804,9016,3108,3189,3280,3380,770,793,800,820,219,219,218,219,112431,60202,113657,60599,114794,60954,117038,61995,0.384,6.85,10.28,-0.2,-0.17,-0.11,0.57,0.79,-2.3,-2.03,1.03,34.7923688542386,1.2076311457614,36,96.7796502779696,3.22034972203039,58.6228934372842,1,192.843243159315,203.67376774236,3,0,0,0,0,22,1877,1864,1864,184,183,150,138,0,0,0,183,183,653,183,228,0,97,100,100,77,0,0,0,0,22,0,0,0,0,0,76,0,2,24
PIS049,PIS,49,63.2173289492,28.3308682251,Tomst,16275,1670,0,0,65,868,1805,-12,100,100,99,99,97,96,96,96,95,94,89,89,88,87,85,1802,1674,1753,1802,1831,0,1,0,1,466,461,460,458,2039,1954,1963,1920,6592,6270,6339,6247,13678,13313,13309,13141,20759,20386,20346,20206,24392,24041,23958,23827,22723,22367,22326,22177,16727,16359,16359,16217,9502,9210,9232,9119,3619,3464,3497,3438,881,837,848,834,221,220,219,218,121598,63841,118881,62767,118857,62642,117805,62222,0.344,5.47,8.82,0.06,0.35,0.73,1.23,2.4,4.28,-0.53,1.03,3.15128747600144,73.6217813099964,76.7730687859979,4.22693121400215,95.7730687859979,36.6974250479971,1,177.470493833995,150.924356261999,2,0,0,0,0,17,1827,1802,1802,163,170,152,152,0,0,0,164,164,390,164,338,0,98,100,100,80,0,0,0,0,16,0,0,0,0,0,85,0,1,25
PIS011,PIS,11,63.2167426584,28.3288029723,Tomst,20076,1421,0,2,67,756,1676,6,100,98,97,98,97,93,93,92,92,91,79,79,78,78,77,1518,1365,1455,1494,1521,3,2,4,4,467,468,469,464,2273,2392,2319,2156,7030,7403,7265,6881,14282,14714,14604,13987,21023,21443,21417,20897,24368,24783,24798,24404,22878,23312,23291,22852,17197,17593,17506,16991,10234,10583,10469,9919,4038,4245,4147,3858,955,989,960,903,216,216,217,217,124962,64443,128139,65687,127462,65595,123528,64247,0.463,5.59,8.95,0.47,1.03,1.42,0.68,-1.83,-2.83,21.93,1.07,7.00371866575478,58.9962813342452,66,11.0055779986322,88.9944220013678,44.9990703335613,1,203.983266004103,219.96420784211,2,0,0,0,0,13,2774,2755,2080,275,276,246,119,0,0,0,274,274,438,274,293,0,97,100,100,86,0,0,0,0,10,0,0,0,0,2,85,0,1,25
PIS016,PIS,16,63.2165861573,28.3261479559,Tomst,26181,1097,8,15,51,445,1315,65,100,97,90,85,84,79,79,80,79,79,59,59,60,62,64,1082,1091,1043,1001,1006,10,11,15,16,468,471,465,468,1939,2082,1879,1915,6516,6826,6204,6304,13789,14064,13219,13370,21276,21307,20474,20633,25084,25006,24243,24395,23372,23339,22543,22699,16997,17177,16334,16482,9548,9864,9120,9239,3434,3709,3351,3414,842,875,829,840,226,224,223,223,123492,65454,124942,65521,118883,63119,119984,63576,0.195,6.06,9.74,0.01,0.38,0.8,2.03,6.81,21.44,68.33,1.17,33.5518180213389,0.775909010669456,34.3277270320084,97.6722729679916,2.32772703200837,62.3277270320084,1,177,164.327727032008,3,0,0,0,0,9,3790,3781,633,410,412,383,114,0,0,0,410,410,555,410,230,0,93,100,94,92,0,0,0,0,5,0,0,0,0,4,71,0,2,24
PIS013,PIS,13,63.2175094623,28.3229964058,Tomst,24517,632,23,38,39,382,1234,121,72,77,83,89,91,88,88,88,88,88,75,74,74,74,75,587,825,1064,1161,1211,22,16,30,21,485,493,501,494,2473,2528,2596,2443,7679,7774,7918,7600,14582,14765,15046,14793,20774,21080,21462,21528,23663,24006,24482,24794,22269,22601,23031,23241,17048,17325,17667,17549,10252,10461,10692,10459,4235,4295,4372,4163,985,1006,1030,987,211,214,217,220,124654,62979,126547,63932,129015,65180,128273,65584,0.664,3.66,6.99,0.07,0.17,-0.23,0.13,3.62,12.46,45.1,1.11,32,0,32,100,0,65.0732433374885,1,199.809484252246,187.725233646563,3,0,0,0,0,3,3046,3038,801,543,549,524,283,0,0,0,543,543,712,543,123,0,96,90,95,97,0,0,0,0,0,0,0,0,0,3,67,0,2,24
PIS030,PIS,30,63.2182315751,28.302822918,Tomst,14031,2033,0,0,77,1072,2227,-8,100,100,98,95,87,77,75,72,71,72,66,67,69,72,72,1960,2065,1904,1797,1744,0,1,0,2,523,509,513,525,2564,2408,2450,2605,8065,7681,7788,8162,15814,15340,15466,15897,23163,22749,22855,23187,26789,26448,26533,26770,25125,24751,24841,25115,18932,18475,18585,18973,11294,10851,10964,11372,4491,4231,4296,4543,1052,999,1012,1061,233,231,231,232,138046,70846,134671,69674,135535,69959,138443,70858,0.043,10.94,8.49,-0.06,-0.1,-0.17,-0.43,-1.07,-1.18,-3.32,0.94,33,16,49,67,33,53,1,195,295,3,0,3,0,0,17,171,171,77,132,155,143,32,0,0,0,400,400,132,400,83,0,88,100,100,79,0,0,0,0,2,23,3,0,0,16,82,0,2,24
PIS022,PIS,22,63.2210428416,28.3041350909,Tomst,15006,1692,0,0,58,783,1833,15,100,98,98,98,98,97,96,94,91,91,86,86,86,87,87,1691,1698,1695,1747,1791,0,1,1,4,513,495,492,503,2455,2227,2163,2343,7783,7141,6986,7398,15440,14578,14365,14785,22790,21912,21705,21945,26450,25629,25439,25531,24778,23937,23735,23889,18573,17700,17475,17820,10980,10236,10031,10458,4320,3927,3809,4093,1018,942,928,982,231,228,227,227,135332,69801,128952,67267,127355,66649,129975,67240,0.107,4.14,6.89,0.52,1.28,2.18,4.81,9.13,10.01,8.9,1.13,34,0,34,100,0,73,1,169,159,4,0,26,0,0,22,549,542,284,296,301,270,145,0,0,0,296,296,382,296,53,0,97,100,100,84,0,0,0,0,9,0,26,0,0,14,76,0,2,24
PIS027,PIS,27,63.2205844194,28.3086647048,Tomst,12796,1959,0,2,66,1056,2179,-16,92,98,94,93,95,94,94,95,92,86,81,80,78,74,69,1813,1993,1888,1856,1880,3,4,3,5,506,505,499,496,2644,2625,2580,2522,8290,8242,8148,8031,16028,15965,15837,15690,23352,23292,23160,23062,26916,26864,26738,26677,25260,25214,25083,25012,19135,19077,18940,18826,11518,11461,11348,11230,4596,4565,4506,4423,1002,1002,1017,1006,226,226,226,226,139474,71311,139039,71155,138081,70762,137201,70515,0.072,12.76,10.08,-0.17,-0.53,-0.79,-1.01,-1.23,-4.48,-15.71,0.87,31,11,42,74,26,92,1,214,214,3,0,35,33,43,19,95,88,6,68,75,75,75,0,0,0,71,71,525,71,5,5,93,100,99,89,12,8,0,0,10,94,27,33,43,9,86,0,2,24
PIS048,PIS,48,63.2199713715,28.3138281416,Tomst,14820,1969,0,1,62,879,2022,17,100,99,99,99,99,99,99,99,96,89,86,85,82,80,76,1952,1845,1694,1685,1712,0,1,0,2,442,452,457,464,2057,1990,2023,2001,6872,6470,6579,6528,13579,13178,13497,13544,20266,19889,20408,20613,23540,23207,23903,24215,21941,21626,22247,22518,16350,15895,16315,16433,9339,8988,9255,9283,3715,3463,3507,3467,814,834,843,851,210,213,218,220,119125,61831,116206,60729,119253,62465,120136,63166,0.514,5.07,8.42,-0.31,-0.29,-0.4,-0.39,-0.77,-1.45,-10.41,1,32,6,38,84,16,88,1,235,284,2,0,7,0,0,15,611,605,605,73,81,81,81,0,0,0,76,76,531,76,163,0,95,100,100,89,0,7,0,0,10,0,0,0,0,5,91,0,2,24
PIS052,PIS,52,63.2228104819,28.3144147902,Tomst,12846,1747,0,0,70,871,1784,-10,100,100,98,81,68,67,65,63,61,59,57,56,56,55,54,1588,1705,1573,1463,1361,0,3,0,4,464,467,471,476,1692,1890,2011,2054,5746,6375,6730,6822,12725,13617,14114,14204,20111,21005,21479,21535,24054,24897,25308,25331,22281,23156,23589,23621,15744,16637,17137,17240,8397,9245,9693,9785,2904,3316,3545,3635,785,825,852,875,223,224,225,225,115126,62078,121654,64690,125154,66034,125804,66193,0.242,8.64,8.44,0,-0.01,-0.3,-1.55,-3.41,-5.85,-25.59,0.92,35,5,40,87,13,105,1,289,401,2,0,42,5,26,18,61,54,54,13,25,25,25,0,0,0,11,11,682,11,219,39,63,100,94,86,46,42,5,26,15,46,0,0,0,3,92,0,2,24
PIS043,PIS,43,63.2174449903,28.3204460675,Tomst,19482,2422,3,5,67,1229,2456,-22,100,99,95,93,93,92,92,92,91,92,89,89,88,88,88,2763,2300,2036,1928,1867,5,4,5,5,537,526,520,516,2661,2579,2559,2537,8136,7945,7932,7888,16144,15821,15552,15402,23265,22958,22732,22500,26472,26206,26002,25981,25044,24755,24540,24351,18937,18625,18416,18308,11405,11129,10959,10889,4615,4461,4389,4370,1113,1077,1054,1040,232,230,229,229,138562,70454,136312,69587,134884,68958,134012,68641,0.108,8.23,11.54,-0.34,-0.82,-1.3,-2.03,-5.41,-13.33,-3.07,1.02,35.7070729878608,7.29292701213922,43,83.2676824696519,16.7323175303481,70.1969525910442,1,183.123720838009,288.899021830051,3,0,4,0,0,5,1680,1672,39,482,505,492,377,0,0,0,481,481,588,481,30,0,97,100,99,98,0,0,0,0,0,61,4,0,0,5,87,0,2,24
PIS010,PIS,10,63.2159166845,28.3192874055,Tomst,18590,1172,0,0,60,612,1517,26,100,100,99,98,98,96,96,95,94,94,87,87,88,88,89,1144,1301,1257,1310,1349,0,1,0,2,507,505,501,503,2431,2414,2379,2406,7659,7612,7551,7635,15069,15013,14969,15087,22282,22226,22129,22312,26185,26137,25981,25976,24628,24411,24219,24288,18381,18328,18188,18223,10832,10784,10675,10745,4255,4228,4185,4230,1004,999,987,995,228,228,227,227,133460,69193,132885,68876,131991,68388,132625,68486,0.014,15.58,7.25,-0.01,-0.05,-0.24,-0.51,-1.03,-6.05,-10.06,1.01,31,9,40,78,22,77,1,121,101,3,4,50,100,82,6,1417,1409,0,494,577,532,360,0,0,0,521,521,494,521,0,0,98,100,100,98,0,0,0,0,0,100,50,100,82,6,75,0,2,24
PIS024,PIS,24,63.216365207,28.3150728299,Tomst,17844,1361,4,16,59,664,1697,34,89,91,97,99,99,98,98,98,97,98,96,96,96,96,94,1318,1310,1659,1751,1817,8,4,12,7,543,538,534,522,2767,2716,2700,2585,8547,8418,8372,8084,16331,16173,16044,15690,23522,23382,23167,22848,27007,26883,26631,26358,25385,25252,25026,24728,19349,19195,19036,18690,11765,11618,11545,11212,4786,4707,4673,4477,1118,1101,1094,1055,236,235,233,231,141356,71741,140218,71331,139055,70694,136480,69776,0.164,4.29,7.31,0.18,0.96,1.5,2.1,4.1,8.79,5.13,1.07,32,10,42,76,24,64,1,194,229,3,0,0,0,0,10,1426,1426,311,293,423,356,318,0,0,0,347,347,293,347,138,0,99,100,100,97,0,0,0,0,2,0,0,0,0,8,90,0,2,24
PIS032,PIS,32,63.216581035,28.3112103755,Tomst,13398,2071,0,0,72,1153,2185,-35,100,99,100,99,97,95,95,96,96,96,87,87,86,85,84,2152,2084,2064,2046,1998,1,0,1,1,464,466,470,475,2396,2397,2440,2378,7590,7605,7717,7623,15307,15322,15370,15163,22586,22624,22690,22476,26299,26344,26370,26123,24459,24501,24646,24452,18266,18294,18379,18230,10783,10797,10882,10740,4250,4250,4291,4195,971,953,946,935,223,224,223,223,133594,69025,133775,69139,134426,69395,133013,68805,0.071,14.24,6.81,0.09,-0.08,-0.35,-1.68,-4.86,-12.62,-22.42,0.87,35.1375645373019,4.86243546269811,40,87.8439113432547,12.1560886567453,49.6243546269811,1,169.918007821028,179.166717074991,3,1,12,95,71,16,235,235,0,136,360,275,235,0,0,0,270,270,136,270,0,0,99,100,100,95,0,0,0,0,3,100,12,95,71,13,87,0,2,24
PIS050,PIS,50,63.2177395859,28.3059178541,Tomst,14708,1745,13,19,51,710,1909,55,100,86,80,88,92,91,90,88,89,91,89,89,90,91,87,1922,1496,1357,1418,1500,19,19,24,25,525,532,535,522,2584,2655,2687,2549,8117,8287,8363,8028,15879,16082,16169,15738,23226,23392,23458,23063,26848,26978,27023,26679,25182,25328,25380,25008,18975,19167,19246,18817,11345,11539,11623,11218,4521,4637,4689,4453,1059,1082,1093,1046,234,235,235,233,138494,71005,139913,71473,140501,71649,137355,70504,0.028,8.58,10.64,-0.04,-0.12,-0.09,-0.18,-0.39,1.93,2.95,1,35,0,35,100,0,54,1,177,179,3,0,3,0,0,18,327,327,74,193,300,207,7,0,0,0,280,280,193,280,58,0,94,86,89,85,0,0,0,0,4,26,3,0,0,15,78,0,2,24
PIS002,PIS,2,63.2076778139,28.3389677089,Tomst,14104,964,2,8,71,510,1188,37,100,95,98,98,89,84,83,79,75,71,54,54,55,58,61,1072,903,1073,1062,1105,0,2,4,8,413,426,437,443,1253,1296,1339,1491,3323,3904,4698,5254,8544,9674,11081,11882,14983,16636,18308,19158,18980,20711,22328,23046,16900,18581,20381,21275,10977,12433,14007,14902,5386,6118,7188,7885,1903,2075,2323,2682,699,721,739,751,199,205,210,213,83559,46857,92781,51725,103038,56716,108980,59223,0.515,8.13,11.39,-0.17,-0.45,-1.17,-3.05,-7.89,-16.55,-33.68,0.89,28,25,53,53,47,43,1,164,199,2,0,15,0,2,3,120,113,113,23,819,35,35,0,0,0,25,820,227,25,181,0,82,100,100,93,0,15,0,2,2,0,0,0,0,1,90,0,2,25
PIS021,PIS,21,63.213189972,28.335243281,Tomst,11386,1795,0,1,69,809,1901,18,100,97,94,95,97,94,94,94,93,90,83,82,80,78,76,1884,1562,1566,1557,1574,1,6,2,8,451,451,443,447,1366,1441,1434,1537,4811,5181,4904,5151,11253,11766,11312,11835,18738,19269,18862,19233,22393,23035,22688,23154,20658,21178,20691,21290,14400,14946,14451,14932,7403,7814,7311,7714,2477,2658,2538,2700,762,763,749,756,217,217,213,215,104930,57451,108719,59159,105596,57830,108963,59376,0.292,5.09,8.52,-0.01,-0.12,-0.68,-1.8,-5.19,-14.95,-45.43,0.9,23.3556115473695,25.2036570438587,48.5592685912283,48.1519545035108,51.8480454964892,60.2036570438587,1,177.525851270174,226.607818014043,2,0,0,0,0,6,235,235,235,39,190,66,66,0,0,0,195,195,39,195,325,0,96,100,100,88,0,0,0,0,5,0,0,0,0,1,81,0,2,25
PIS012,PIS,12,63.2122241427,28.3317520678,Tomst,19011,2060,2,3,71,1054,2209,-2,100,96,94,93,92,88,88,88,88,87,70,70,70,70,70,2373,1955,1678,1631,1553,3,5,3,6,439,431,437,440,1518,1405,1474,1537,5071,4383,4558,4917,12131,10357,10491,11012,18190,16734,17129,17692,22578,20285,20771,21321,21107,18783,19170,19720,14822,13230,13370,13884,8205,6847,7021,7444,2674,2347,2474,2633,742,728,742,754,211,207,210,211,107688,58506,95738,52299,97847,53311,101565,54924,0.469,5.3,8.76,-0.49,-1.4,-2.43,-4.25,-5.18,0.81,12.15,1.03,30,8,38,79,21,93,1,190,201,3,0,0,0,0,4,1806,1806,1416,237,352,255,63,0,0,0,347,347,237,347,163,0,96,100,99,92,0,0,0,0,3,0,0,0,0,2,78,0,2,24
PIS038,PIS,38,63.2128268176,28.328628516,Tomst,23673,320,23,49,30,167,743,164,67,79,77,84,88,82,83,84,85,85,64,64,65,66,67,218,548,670,716,757,25,23,53,35,492,502,517,531,2285,2376,2484,2661,7346,7599,7838,8259,15002,15182,15472,15945,22372,22541,22784,23123,26185,26217,26414,26637,24467,24525,24745,25023,18160,18288,18564,19000,10608,10738,11003,11480,4050,4179,4348,4645,931,984,1027,1084,226,229,232,233,132122,68811,133360,69030,135427,69723,138621,70660,0.064,8.11,11.07,-0.37,-0.3,0.06,1.5,6.08,18.19,46.66,1.18,21,5,26,81,19,49,1,138,111,3,0,2,0,9,5,2636,2636,14,353,405,349,56,5,5,5,399,399,353,399,15,0,96,86,92,94,0,0,0,0,2,86,2,0,9,3,59,0,2,24
PIS009,PIS,9,63.2141223117,28.3295540946,Tomst,21531,1174,5,11,55,543,1533,61,100,93,90,93,91,86,87,87,88,89,70,71,72,72,72,1380,1135,1164,1142,1190,9,9,13,14,446,445,440,442,1433,1475,1525,1657,4586,4792,5013,5500,10499,10752,11089,11811,17233,17546,17717,18465,20955,21214,21301,21978,19315,19606,19725,20436,13395,13690,13967,14705,6993,7264,7569,8167,2453,2550,2679,2969,754,753,749,768,215,214,212,212,98277,53664,100302,54510,101985,54993,107110,57118,0.49,5.48,8.9,0.26,0.83,1.46,2.18,6.88,12.3,32.95,1.08,31.5038430160716,0,31.5038430160716,100,0,62.473098887499,1,183.946197774998,167.869337453567,4,0,0,0,0,8,2673,2673,726,280,291,280,131,0,0,0,284,284,303,284,103,0,96,100,96,91,0,0,0,0,5,0,0,0,0,3,70,0,2,24
PIS006,PIS,6,63.2148826592,28.330706123,Tomst,17048,2032,0,0,73,1264,2092,-66,100,100,99,99,98,97,97,96,95,94,84,83,83,82,80,2018,1953,1853,1902,1904,0,1,0,2,472,472,467,459,2174,2199,2159,2137,7030,7110,7145,7047,15090,15110,14757,14340,22244,22330,21970,21298,25996,26054,25651,24802,24461,24342,24030,23251,17817,17923,17817,17392,10654,10753,10438,10126,3887,3936,3913,3866,917,923,908,883,219,219,217,214,130959,68274,131369,68319,129472,67497,125815,65445,0.189,7.77,11.28,-0.03,-0.14,-0.68,-2.13,-5.79,-8.31,-4.79,1,2.25489833570531,72.7842883499372,75.0391866856425,3.25489833570531,96.7451016642947,30.9804066571787,1,152.921626628715,135.529390014232,2,0,0,0,0,8,1603,1603,1603,196,203,203,114,0,0,0,196,196,276,196,207,0,97,100,100,89,0,0,0,0,7,0,0,0,0,1,96,0,1,25
PIS001,PIS,1,63.2310241117,28.3157721525,Tomst,15005,1680,1,1,72,946,2173,17,100,95,98,98,98,97,97,97,96,96,91,91,90,90,89,1803,1680,1835,1814,1771,1,2,2,3,554,534,528,537,2896,2685,2629,2740,8870,8361,8223,8473,16762,16146,15978,16243,23939,23415,23272,23429,27368,26944,26840,26918,25784,25315,25189,25304,19794,19206,19049,19284,12172,11592,11439,11719,5020,4674,4582,4765,1161,1090,1071,1108,238,234,233,233,144557,72946,140196,71464,139034,71077,140753,71507,0.12,8.62,8.79,0.03,-0.18,-0.5,-1.81,-3.51,-2.47,4.59,1.02,32,7,39,82,18,91,1,212,223,3,0,2,0,0,10,720,720,173,269,365,298,249,0,0,0,291,291,269,291,85,0,100,100,100,96,0,0,0,0,3,0,2,0,0,7,92,0,2,24
PIS023,PIS,23,63.232327614,28.3167632934,Tomst,16628,1402,4,7,54,571,1762,65,97,89,88,87,91,87,87,88,90,91,76,77,78,79,81,1563,1120,981,968,984,17,13,18,16,511,527,520,510,2434,2614,2578,2480,7736,8160,8031,7791,15371,15859,15640,15349,22729,23091,22751,22513,26400,26645,26242,26064,24726,25023,24653,24443,18511,18952,18697,18407,10929,11404,11258,10969,4289,4579,4516,4349,1012,1071,1057,1024,230,231,227,227,134879,69637,138156,70620,136171,69592,134126,68914,0.123,3.85,7.05,0.5,1.47,2.34,3.93,7.21,10.98,22.04,1.19,18,43,61,30,70,37,1,170,183,2,0,4,0,0,8,829,829,316,225,505,423,393,0,0,0,414,414,225,414,75,0,99,100,93,98,0,0,0,0,1,0,4,0,0,8,76,0,2,24
PIS019,PIS,19,63.2325518426,28.3185768727,Tomst,14442,1648,1,2,63,792,1935,25,85,96,95,94,96,92,92,92,92,91,77,77,76,76,78,1428,1536,1504,1450,1438,3,5,3,7,474,475,481,480,2333,2392,2411,2288,7513,7620,7608,7285,15150,15290,15207,14659,22411,22537,22503,21900,25942,26136,26097,25548,24286,24395,24414,23877,17967,18104,18226,17744,10605,10732,10744,10325,4087,4159,4212,4022,980,995,990,946,223,223,222,220,131970,68194,133058,68635,133115,68738,129293,67168,0.011,13.81,6.6,0.05,0.06,-0.16,-1.32,-6.64,-14.02,3.22,0.98,34,8,42,81,19,84,1,200,287,3,4,23,100,78,7,596,596,0,283,480,348,329,0,0,0,430,430,283,430,0,0,99,100,100,96,0,0,0,0,1,100,23,100,78,6,88,0,2,25
PIS053,PIS,53,63.2333472042,28.3180877059,Tomst,14962,1676,0,0,78,926,1787,-30,100,100,100,97,95,92,92,92,91,91,74,74,76,78,80,1515,1636,1502,1420,1326,0,0,0,0,519,519,510,502,2684,2704,2633,2483,8393,8437,8103,7755,15705,15681,15440,15115,22516,22440,22176,22113,25693,25752,25473,25586,24213,24293,23996,24006,18827,18684,18337,18130,11271,11452,11222,10890,4608,4675,4605,4352,1097,1103,1074,1023,217,216,215,220,135744,68734,135956,68729,133784,67806,132173,67722,0.372,4.35,7.72,-0.1,-0.5,-1.25,-1.65,-3.44,-7.04,8.61,1.04,9,50,59,15,85,45,1,160,110,2,0,18,0,0,7,712,712,158,230,507,349,332,0,0,0,503,503,230,503,30,0,99,100,100,96,0,0,0,0,0,0,18,0,0,7,90,0,1,24
